"","Phylum","Sub Phylum","Class","Order","Family","Species","CommonName","C-value","Chromnum","Method","Celltype","Stdsp","References","References"
"866","Chordata","Vertebrata","Osteichthyes","Perciformes","Apogonidae","Apogon moluccensis","Moluccan cardinalfish","1.06","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",""
"867","Chordata","Vertebrata","Osteichthyes","Perciformes","Apogonidae","Apogon poecilopterus","Pearly-finned cardinalfish","0.97","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",""
"868","Chordata","Vertebrata","Osteichthyes","Perciformes","Apogonidae","Apogon savayensis","Samoan cardinalfish","0.80","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"869","Chordata","Vertebrata","Osteichthyes","Perciformes","Apogonidae","Apogon semiornatus","Oblique-banded cardinalfish","0.91","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",""
"870","Chordata","Vertebrata","Osteichthyes","Perciformes","Apogonidae","Cheilodipterus quinquelineatus","Five-lined cardinalfish","0.95","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",""
"871","Chordata","Vertebrata","Osteichthyes","Perciformes","Arripidae","Arripis trutta","Eastern Australian salmon","0.71","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",""
"872","Chordata","Vertebrata","Osteichthyes","Perciformes","Artedidraconidae","Pogonophryne scotti","Barbled plunderfish","2.03","46.00","FD, SCF","RBC","GD","Morescalchi, A., M.A. Morescalchi, G. Odierna, V. Stingo, and T. Capriglione (1996). Karyotype and genome size of zoarcids and notothenioids (Teleostei, Perciformes) from the Ross Sea: cytotaxonomic implications. Polar Biology 16: 559-564.",""
"873","Chordata","Vertebrata","Osteichthyes","Perciformes","Bathydraconidae","Cygnodraco mawsoni","Antarctic dragonfish","1.41","48.00","FD, SCF","RBC","GD","Morescalchi, A., M.A. Morescalchi, G. Odierna, V. Stingo, and T. Capriglione (1996). Karyotype and genome size of zoarcids and notothenioids (Teleostei, Perciformes) from the Ross Sea: cytotaxonomic implications. Polar Biology 16: 559-564.",""
"874","Chordata","Vertebrata","Osteichthyes","Perciformes","Bathymasteridae","Rathbunella sp.","Ronquil","0.96","","BFA","RBC","SP","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",""
"875","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Betta splendens","Siamese fighting fish","0.63","","FIA","RBC","GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"876","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Betta splendens","Siamese fighting fish","0.64","42.00","BFA","RBC","SP","Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
"877","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Betta splendens","Siamese fighting fish","0.64","","FIA","RBC","GD","T.R. Gregory. Unpublished Data",""
"878","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Colisa lalia","Dwarf gourami","0.58","","FCM","RBC","HS, RT","Vinogradov, A.E. (2005).  Genome size and chromatin condensation in vertebrates.  Chromosoma 113: 362-369.",""
"879","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Colisa lalia","Dwarf gourami","0.62","46.00","BFA","RBC","SP","Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
"880","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Macropodus chinensis","Roundtail paradisefish","1.27","46.00","FD","RBC","GD","Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",""
"881","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Macropodus opercularis","Paradise fish","0.55","","FCM","RBC","HS, RT","Vinogradov, A.E. (2005).  Genome size and chromatin condensation in vertebrates.  Chromosoma 113: 362-369.",""
"882","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Macropodus opercularis","Paradise fish","0.59","42.00","BFA","RBC","SP","Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
"883","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Pseudosphromenus cupanus","Spiketail paradisefish","0.61","","BFA","RBC","SP","Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
"884","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Trichogaster chuna","Honey gourami","0.64","","FCM","RBC","HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",""
"885","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Trichogaster leerii","Pearl gourami","0.64","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",""
"886","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Trichogaster leerii","Pearl gourami","0.71","","FCM","RBC","HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",""
"887","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Trichogaster leerii","Pearl gourami","0.82","46.00","BFA","RBC","SP","Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
"888","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Trichogaster microlepis","Moonlight gourami","0.93","48.00","FCM","RBC","MM","Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",""
"889","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Trichogaster trichopterus","Three spot gourami","0.61","48.00","FCM","RBC","HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",""
"890","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Trichogaster trichopterus","Three spot gourami","0.68","48.00","BFA","RBC","SP","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",""
"891","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Trichogaster trichopterus","Three spot gourami","0.73","","BFA","RBC","SP","Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.",""
"892","Chordata","Vertebrata","Osteichthyes","Perciformes","Belontiidae","Trichogaster trichopterus","Three spot gourami","0.78","","BFA","RBC","SP","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",""
"893","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Aidablennius sphynx","Blenny","0.61","48.00","FD","RBC","GD","Cano, J., M.C. Alvarez, G. Thode, and E. Muñoz (1982). Phylogenetic interpretation of chromosomal and nuclear-DNA-content data in the genus Blennius (Blenniidae: Perciformes). Genetica 58: 11-16.",""
"894","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Atrosalarias fuscus fuscus","Blenny","0.76","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",""
"895","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Blennius ocellaris","Butterfly blenny","0.86","48.00","FD","RBC","GD","Cano, J., M.C. Alvarez, G. Thode, and E. Muñoz (1982). Phylogenetic interpretation of chromosomal and nuclear-DNA-content data in the genus Blennius (Blenniidae: Perciformes). Genetica 58: 11-16.",""
"896","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Crossosalarias macrospilus","Triplespot blenny","0.83","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"897","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Ecsenius aequalis","Fourline blenny","0.64","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",""
"898","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Ecsenius mandibularis","Queensland blenny","0.82","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"899","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Ecsenius yaeyamaensis","Yaeyama blenny","0.68","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"900","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Hypsoblennius hentzi","Feather blenny","0.86","","BFA","RBC","SP","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",""
"901","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Hypsoblennius sp.","Blenny","0.95","","BFA","RBC","SP","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",""
"902","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Lipophrys pholis","Shanny","0.79","46.00","FD","RBC","GD","Cano, J., M.C. Alvarez, G. Thode, and E. Muñoz (1982). Phylogenetic interpretation of chromosomal and nuclear-DNA-content data in the genus Blennius (Blenniidae: Perciformes). Genetica 58: 11-16.",""
"903","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Parablennius gattorugine","Tompot blenny","0.58","48.00","FD","RBC","GD","Cano, J., M.C. Alvarez, G. Thode, and E. Muñoz (1982). Phylogenetic interpretation of chromosomal and nuclear-DNA-content data in the genus Blennius (Blenniidae: Perciformes). Genetica 58: 11-16.",""
"904","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Parablennius incognitus","Blenny","0.80","48.00","FD","RBC","GD","Cano, J., M.C. Alvarez, G. Thode, and E. Muñoz (1982). Phylogenetic interpretation of chromosomal and nuclear-DNA-content data in the genus Blennius (Blenniidae: Perciformes). Genetica 58: 11-16.",""
"905","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Parablennius sanguinolentus","Rusty blenny","0.89","48.00","FD","RBC","GD","Cano, J., M.C. Alvarez, G. Thode, and E. Muñoz (1982). Phylogenetic interpretation of chromosomal and nuclear-DNA-content data in the genus Blennius (Blenniidae: Perciformes). Genetica 58: 11-16.",""
"906","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Paralipophrys trigloide","Blenny","1.19","46.00","FD","RBC","GD","Cano, J., M.C. Alvarez, G. Thode, and E. Muñoz (1982). Phylogenetic interpretation of chromosomal and nuclear-DNA-content data in the genus Blennius (Blenniidae: Perciformes). Genetica 58: 11-16.",""
"907","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Petroscirtes breviceps","Striped poison fangblenny mimic","0.82","","FCM","RBC","MM","Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",""
"908","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Petroscirtes fallax","Deceiver fangblenny","0.59","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"909","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Petroscirtes lupus","Wolf fangblenny","0.65","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"910","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Petroscirtes mitratus","Floral blenny","0.67","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"911","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Petroscirtes variabilis","Variable sabretooth blenny","0.64","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",""
"912","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Petroscirtes xestus","Xestus sabretooth blenny","0.48","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",""
"913","Chordata","Vertebrata","Osteichthyes","Perciformes","Blenniidae","Plagiotremus rhinorhynchos","Bluestriped fangblenny","0.53","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
